,Fighter,W/L,Date,Method,Round,Time,Method Code,Total Fight Time (Sec),KD,Sig. Str. Landed,Sig. Str. Attempted,Sig. Str. %,Total Str. Landed,Total Str. Attempted,Total Str. %,TD Landed,TD Attempted,TD %,Sub. Attempted,Sub. Successful,Sub. %,Ctrl Time (Sec),Opp. KD,Opp. Sig. Str. Landed,Opp. Sig. Str. Attempted,Opp. Sig. Str. %,Opp. Total Str. Landed,Opp. Total Str. Attempted,Opp. Total Str. %,Opp. TD Landed,Opp. TD Attempted,Opp. TD %,Opp. Sub. Attempted,Opp. Sub. Successful,Opp. Sub. %,Opp. Ctrl Time (Sec),Opp. Fighter,Opp. Fighter Code,Target
552,Aoriqileng,win,2023-10-07,U-DEC,3.0,5:00,6,1200,1.0,44.0,66.0,0.66,120.0,159.0,0.75,2.0,4.0,0.5,0.0,0.0,N/A,339.0,0.0,7.0,36.0,0.19,31.0,73.0,0.42,4.0,11.0,0.36,3.0,0.0,0,270.0,Johnny Munoz,553,1
553,Aoriqileng,loss,2023-06-10,KO/TKO,1.0,1:04,2,64,0.0,5.0,5.0,1.0,5.0,5.0,1.0,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,5.0,8.0,0.62,5.0,8.0,0.62,0.0,0.0,N/A,0.0,0.0,N/A,3.0,Aiemann Zahabi,6,0
554,Aoriqileng,win,2022-08-20,U-DEC,3.0,5:00,6,1200,0.0,72.0,132.0,0.54,102.0,163.0,0.63,0.0,3.0,0.0,0.0,0.0,N/A,2.0,0.0,88.0,167.0,0.52,106.0,188.0,0.56,3.0,7.0,0.42,0.0,0.0,N/A,359.0,Jay Perrin,500,1
555,Aoriqileng,win,2022-04-23,KO/TKO,1.0,2:48,2,168,1.0,37.0,64.0,0.57,49.0,85.0,0.58,1.0,1.0,1.0,0.0,0.0,N/A,94.0,0.0,6.0,12.0,0.5,7.0,13.0,0.54,0.0,0.0,N/A,0.0,0.0,N/A,13.0,Cameron Else,155,1
556,Aoriqileng,loss,2021-11-20,U-DEC,3.0,5:00,6,1200,0.0,65.0,142.0,0.45,78.0,161.0,0.48,1.0,3.0,0.33,0.0,0.0,N/A,77.0,0.0,60.0,133.0,0.45,80.0,158.0,0.51,5.0,10.0,0.5,0.0,0.0,N/A,339.0,Cody Durden,219,0
557,Aoriqileng,loss,2021-04-24,U-DEC,3.0,5:00,6,1200,0.0,116.0,258.0,0.44,125.0,269.0,0.46,3.0,4.0,0.75,0.0,0.0,N/A,120.0,2.0,189.0,356.0,0.53,210.0,378.0,0.56,0.0,1.0,0.0,0.0,0.0,N/A,43.0,Jeff Molina,503,0
558,Felipe Arantes,loss,2018-06-23,KO/TKO,2.0,4:59,2,899,0.0,8.0,31.0,0.25,9.0,32.0,0.28,0.0,2.0,0.0,0.0,0.0,N/A,16.0,1.0,39.0,100.0,0.39,88.0,155.0,0.57,1.0,1.0,1.0,1.0,0.0,0.0,374.0,Song Yadong,993,0
559,Felipe Arantes,loss,2017-10-21,U-DEC,3.0,5:00,6,1200,0.0,43.0,134.0,0.32,44.0,136.0,0.32,0.0,1.0,0.0,0.0,0.0,N/A,0.0,4.0,67.0,211.0,0.31,78.0,231.0,0.34,1.0,2.0,0.5,0.0,0.0,N/A,165.0,Josh Emmett,574,0
560,Felipe Arantes,loss,2016-11-05,S-DEC,3.0,5:00,4,1200,0.0,34.0,68.0,0.5,42.0,76.0,0.55,0.0,0.0,N/A,2.0,0.0,0,116.0,0.0,36.0,96.0,0.37,103.0,177.0,0.58,3.0,5.0,0.6,0.0,0.0,N/A,426.0,Erik Perez,356,0
561,Felipe Arantes,win,2016-07-07,SUB,2.0,1:39,5,699,0.0,3.0,9.0,0.33,5.0,11.0,0.45,0.0,0.0,N/A,1.0,1.0,1.0,37.0,0.0,6.0,10.0,0.6,32.0,50.0,0.64,1.0,3.0,0.33,0.0,0.0,N/A,298.0,Jerrod Sanders,510,1
562,Felipe Arantes,win,2015-08-23,SUB,1.0,4:21,5,261,0.0,4.0,6.0,0.66,8.0,10.0,0.8,0.0,1.0,0.0,1.0,1.0,1.0,15.0,0.0,5.0,10.0,0.5,18.0,26.0,0.69,2.0,2.0,1.0,0.0,0.0,N/A,218.0,Yves Jabouin,1122,1
563,Felipe Arantes,loss,2014-10-25,U-DEC,3.0,5:00,6,1200,0.0,29.0,63.0,0.46,43.0,78.0,0.55,3.0,5.0,0.6,1.0,0.0,0,314.0,0.0,42.0,102.0,0.41,66.0,135.0,0.49,5.0,8.0,0.62,1.0,0.0,0,392.0,Andre Fili,60,0
564,Felipe Arantes,win,2014-02-15,U-DEC,3.0,5:00,6,1200,1.0,39.0,97.0,0.4,47.0,105.0,0.45,1.0,3.0,0.33,1.0,0.0,0,177.0,0.0,44.0,108.0,0.4,73.0,140.0,0.52,3.0,6.0,0.5,0.0,0.0,N/A,211.0,Maximo Blanco,773,1
565,Felipe Arantes,loss,2013-09-04,S-DEC,3.0,5:00,4,1200,0.0,35.0,78.0,0.44,68.0,117.0,0.58,3.0,5.0,0.6,1.0,0.0,0,309.0,0.0,52.0,136.0,0.38,75.0,164.0,0.46,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Edimilson Souza,340,0
566,Felipe Arantes,win,2013-06-08,KO/TKO,1.0,3:32,2,212,0.0,27.0,35.0,0.77,35.0,45.0,0.78,0.0,0.0,N/A,0.0,0.0,N/A,131.0,0.0,4.0,13.0,0.3,24.0,33.0,0.73,1.0,2.0,0.5,0.0,0.0,N/A,61.0,Godofredo Pepey,408,1
567,Felipe Arantes,win,2012-01-14,U-DEC,3.0,5:00,6,1200,0.0,53.0,122.0,0.43,72.0,144.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,167.0,0.0,37.0,153.0,0.24,65.0,185.0,0.35,0.0,3.0,0.0,0.0,0.0,N/A,138.0,Antonio Carvalho,91,1
568,Felipe Arantes,loss,2011-08-27,U-DEC,3.0,5:00,6,1200,0.0,29.0,47.0,0.61,54.0,77.0,0.7,0.0,0.0,N/A,0.0,0.0,N/A,135.0,0.0,22.0,52.0,0.42,75.0,123.0,0.61,6.0,6.0,1.0,0.0,0.0,N/A,434.0,Iuri Alcantara,455,0
569,Viviane Araujo,loss,2024-02-03,U-DEC,3.0,5:00,6,1200,0.0,26.0,67.0,0.38,63.0,110.0,0.57,1.0,9.0,0.11,0.0,0.0,N/A,361.0,0.0,38.0,128.0,0.29,65.0,157.0,0.41,0.0,1.0,0.0,0.0,0.0,N/A,0.0,Natalia Silva,826,0
570,Viviane Araujo,win,2023-10-14,U-DEC,3.0,5:00,6,1200,0.0,24.0,46.0,0.52,64.0,100.0,0.64,2.0,6.0,0.33,1.0,0.0,0,423.0,0.0,41.0,101.0,0.4,60.0,126.0,0.48,2.0,4.0,0.5,0.0,0.0,N/A,85.0,Jennifer Maia,504,1
571,Viviane Araujo,loss,2023-03-04,U-DEC,3.0,5:00,6,1200,0.0,46.0,115.0,0.4,86.0,162.0,0.53,0.0,0.0,N/A,2.0,0.0,0,0.0,0.0,98.0,183.0,0.53,205.0,320.0,0.64,2.0,2.0,1.0,0.0,0.0,N/A,500.0,Amanda Ribas,52,0
572,Viviane Araujo,loss,2022-10-15,U-DEC,5.0,5:00,6,1800,0.0,126.0,264.0,0.47,148.0,288.0,0.51,2.0,10.0,0.2,0.0,0.0,N/A,209.0,0.0,153.0,311.0,0.49,193.0,353.0,0.55,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Alexa Grasso,35,0
573,Viviane Araujo,win,2022-05-14,U-DEC,3.0,5:00,6,1200,0.0,39.0,79.0,0.49,96.0,160.0,0.6,3.0,5.0,0.6,2.0,0.0,0,640.0,1.0,47.0,82.0,0.57,64.0,103.0,0.62,1.0,2.0,0.5,0.0,0.0,N/A,48.0,Andrea Lee,63,1
574,Viviane Araujo,loss,2021-05-15,U-DEC,3.0,5:00,6,1200,0.0,89.0,196.0,0.45,129.0,238.0,0.54,1.0,3.0,0.33,1.0,0.0,0,184.0,0.0,127.0,292.0,0.43,135.0,300.0,0.45,0.0,0.0,N/A,0.0,0.0,N/A,1.0,Katlyn Cerminara,616,0
575,Viviane Araujo,win,2021-01-20,U-DEC,3.0,5:00,6,1200,0.0,86.0,198.0,0.43,100.0,214.0,0.47,4.0,4.0,1.0,1.0,0.0,0,186.0,0.0,46.0,184.0,0.25,49.0,193.0,0.25,0.0,5.0,0.0,0.0,0.0,N/A,39.0,Roxanne Modafferi,934,1
576,Viviane Araujo,win,2020-09-05,U-DEC,3.0,5:00,6,1200,0.0,82.0,140.0,0.58,91.0,150.0,0.61,0.0,1.0,0.0,0.0,0.0,N/A,12.0,0.0,85.0,215.0,0.39,88.0,220.0,0.4,1.0,6.0,0.16,0.0,0.0,N/A,36.0,Montana De La Rosa,815,1
577,Viviane Araujo,loss,2019-12-14,U-DEC,3.0,5:00,6,1200,0.0,56.0,122.0,0.45,69.0,135.0,0.51,2.0,7.0,0.28,0.0,0.0,N/A,103.0,0.0,98.0,196.0,0.5,100.0,198.0,0.51,0.0,1.0,0.0,0.0,0.0,N/A,13.0,Jessica Eye,515,0
578,Viviane Araujo,win,2019-07-27,U-DEC,3.0,5:00,6,1200,0.0,67.0,148.0,0.45,79.0,162.0,0.49,2.0,2.0,1.0,0.0,0.0,N/A,60.0,0.0,68.0,137.0,0.49,134.0,213.0,0.63,0.0,4.0,0.0,0.0,0.0,N/A,226.0,Alexis Davis,44,1
579,Viviane Araujo,win,2019-05-11,KO/TKO,3.0,0:48,2,948,1.0,61.0,115.0,0.53,66.0,120.0,0.55,3.0,3.0,1.0,0.0,0.0,N/A,77.0,0.0,46.0,136.0,0.33,51.0,141.0,0.36,0.0,3.0,0.0,0.0,0.0,N/A,12.0,Talita Bernardo,1016,1
580,Julio Arce,win,2024-03-30,KO/TKO,2.0,2:00,2,720,2.0,29.0,79.0,0.36,29.0,79.0,0.37,0.0,1.0,0.0,0.0,0.0,N/A,8.0,0.0,15.0,57.0,0.26,20.0,63.0,0.32,0.0,6.0,0.0,0.0,0.0,N/A,76.0,Herbert Burns,426,1
581,Julio Arce,loss,2022-11-12,U-DEC,3.0,5:00,6,1200,0.0,26.0,126.0,0.2,44.0,156.0,0.28,1.0,2.0,0.5,0.0,0.0,N/A,6.0,1.0,48.0,106.0,0.45,64.0,127.0,0.5,0.0,3.0,0.0,0.0,0.0,N/A,355.0,Montel Jackson,816,0
582,Julio Arce,win,2022-04-09,U-DEC,3.0,5:00,6,1200,0.0,127.0,265.0,0.47,127.0,265.0,0.48,0.0,1.0,0.0,0.0,0.0,N/A,18.0,0.0,49.0,229.0,0.21,49.0,229.0,0.21,0.0,2.0,0.0,0.0,0.0,N/A,46.0,Daniel Santos,266,1
583,Julio Arce,loss,2021-11-13,KO/TKO,2.0,1:35,2,695,0.0,13.0,78.0,0.16,13.0,78.0,0.17,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,30.0,80.0,0.37,30.0,80.0,0.38,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Song Yadong,993,0
584,Julio Arce,win,2021-07-24,KO/TKO,2.0,3:45,2,825,0.0,42.0,113.0,0.37,44.0,115.0,0.38,0.0,0.0,N/A,0.0,0.0,N/A,24.0,0.0,31.0,97.0,0.31,31.0,98.0,0.32,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Andre Ewell,58,1
585,Julio Arce,loss,2019-11-02,S-DEC,3.0,5:00,4,1200,0.0,32.0,124.0,0.25,64.0,162.0,0.4,1.0,3.0,0.33,0.0,0.0,N/A,56.0,0.0,55.0,139.0,0.39,83.0,170.0,0.49,0.0,0.0,N/A,0.0,0.0,N/A,219.0,Hakeem Dawodu,417,0
586,Julio Arce,win,2019-05-18,KO/TKO,3.0,1:49,2,1009,1.0,74.0,160.0,0.46,74.0,160.0,0.46,1.0,1.0,1.0,0.0,0.0,N/A,13.0,0.0,43.0,160.0,0.26,46.0,164.0,0.28,0.0,0.0,N/A,0.0,0.0,N/A,33.0,Julian Erosa,581,1
587,Julio Arce,loss,2018-11-03,S-DEC,3.0,5:00,4,1200,0.0,25.0,119.0,0.21,46.0,145.0,0.32,1.0,5.0,0.2,2.0,0.0,0,251.0,2.0,32.0,102.0,0.31,35.0,105.0,0.33,0.0,0.0,N/A,0.0,0.0,N/A,98.0,Sheymon Moraes,987,0
588,Julio Arce,win,2018-06-01,SUB,3.0,2:55,5,1075,0.0,63.0,178.0,0.35,80.0,199.0,0.4,0.0,1.0,0.0,1.0,1.0,1.0,80.0,0.0,37.0,102.0,0.36,39.0,105.0,0.37,0.0,2.0,0.0,0.0,0.0,N/A,92.0,Daniel Teymur,269,1
589,Julio Arce,win,2018-01-20,U-DEC,3.0,5:00,6,1200,0.0,72.0,201.0,0.35,87.0,216.0,0.4,0.0,0.0,N/A,0.0,0.0,N/A,44.0,0.0,35.0,113.0,0.3,36.0,116.0,0.31,1.0,13.0,0.07,0.0,0.0,N/A,76.0,Dan Ige,257,1
590,Julio Arce,win,2017-08-08,KO/TKO,2.0,2:39,2,759,0.0,63.0,122.0,0.51,73.0,133.0,0.55,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,20.0,68.0,0.29,20.0,69.0,0.29,0.0,1.0,0.0,0.0,0.0,N/A,N/A,Peter Petties,873,1
591,Dan Argueta,loss,2024-04-06,SUB,2.0,4:59,5,899,0.0,14.0,39.0,0.35,39.0,69.0,0.57,9.0,19.0,0.47,0.0,0.0,N/A,361.0,0.0,19.0,35.0,0.54,29.0,47.0,0.62,2.0,4.0,0.5,1.0,1.0,1.0,94.0,Jean Matsumoto,501,0
592,Dan Argueta,win,2023-01-14,U-DEC,3.0,5:00,6,1200,0.0,47.0,85.0,0.55,93.0,144.0,0.65,4.0,6.0,0.66,2.0,0.0,0,614.0,0.0,14.0,44.0,0.31,15.0,47.0,0.32,0.0,0.0,N/A,1.0,0.0,0,75.0,Nick Aguirre,833,1
593,Dan Argueta,loss,2022-06-04,U-DEC,3.0,5:00,6,1200,0.0,27.0,59.0,0.45,103.0,141.0,0.73,1.0,3.0,0.33,0.0,0.0,N/A,164.0,0.0,32.0,53.0,0.6,47.0,71.0,0.66,2.0,4.0,0.5,1.0,0.0,0,625.0,Damon Jackson,253,0
594,Andrei Arlovski,loss,2024-01-13,U-DEC,3.0,5:00,6,1200,0.0,58.0,127.0,0.45,58.0,127.0,0.46,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,49.0,136.0,0.36,50.0,137.0,0.36,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Waldo Cortes-Acosta,1097,0
595,Andrei Arlovski,loss,2023-06-03,KO/TKO,2.0,3:17,2,797,0.0,24.0,56.0,0.42,26.0,58.0,0.45,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,25.0,87.0,0.28,28.0,91.0,0.31,0.0,1.0,0.0,0.0,0.0,N/A,2.0,Don'Tale Mayes,320,0
596,Andrei Arlovski,loss,2022-10-29,SUB,1.0,1:50,5,110,0.0,2.0,5.0,0.4,3.0,6.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,6.0,11.0,0.54,25.0,33.0,0.76,0.0,0.0,N/A,1.0,1.0,1.0,90.0,Marcos Rogerio de Lima,723,0
597,Andrei Arlovski,win,2022-04-30,S-DEC,3.0,5:00,4,1200,0.0,91.0,164.0,0.55,105.0,178.0,0.59,0.0,0.0,N/A,0.0,0.0,N/A,1.0,0.0,93.0,188.0,0.49,132.0,231.0,0.57,2.0,3.0,0.66,0.0,0.0,N/A,218.0,Jake Collier,467,1
598,Andrei Arlovski,win,2022-02-12,S-DEC,3.0,5:00,4,1200,0.0,64.0,133.0,0.48,71.0,140.0,0.51,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,70.0,156.0,0.44,102.0,190.0,0.54,0.0,0.0,N/A,0.0,0.0,N/A,164.0,Jared Vanderaa,490,1
599,Andrei Arlovski,win,2021-10-16,U-DEC,3.0,5:00,6,1200,0.0,83.0,172.0,0.48,84.0,173.0,0.49,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,73.0,172.0,0.42,73.0,172.0,0.42,0.0,0.0,N/A,0.0,0.0,N/A,82.0,Carlos Felipe,161,1
600,Andrei Arlovski,win,2021-04-17,U-DEC,3.0,5:00,6,1200,0.0,105.0,222.0,0.47,109.0,226.0,0.48,0.0,0.0,N/A,0.0,0.0,N/A,39.0,0.0,88.0,192.0,0.45,99.0,203.0,0.49,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Chase Sherman,188,1
601,Andrei Arlovski,loss,2021-02-20,SUB,2.0,1:09,5,669,0.0,20.0,55.0,0.36,22.0,57.0,0.39,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,37.0,60.0,0.61,41.0,64.0,0.64,1.0,1.0,1.0,1.0,1.0,1.0,137.0,Tom Aspinall,1053,0
602,Andrei Arlovski,win,2020-11-07,U-DEC,3.0,5:00,6,1200,0.0,34.0,82.0,0.41,34.0,82.0,0.41,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,68.0,119.0,0.57,68.0,119.0,0.57,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Tanner Boser,1017,1
603,Andrei Arlovski,win,2020-05-13,U-DEC,3.0,5:00,6,1200,0.0,50.0,107.0,0.46,50.0,107.0,0.47,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,41.0,99.0,0.41,41.0,99.0,0.41,0.0,0.0,N/A,0.0,0.0,N/A,7.0,Philipe Lins,876,1
604,Andrei Arlovski,loss,2019-11-02,KO/TKO,1.0,0:29,2,29,0.0,4.0,9.0,0.44,4.0,9.0,0.44,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,5.0,9.0,0.55,5.0,9.0,0.56,0.0,0.0,N/A,0.0,0.0,N/A,2.0,Jairzinho Rozenstruik,466,0
605,Andrei Arlovski,win,2019-07-20,U-DEC,3.0,5:00,6,1200,0.0,152.0,263.0,0.57,160.0,272.0,0.59,0.0,0.0,N/A,0.0,0.0,N/A,51.0,0.0,70.0,177.0,0.39,75.0,183.0,0.41,0.0,1.0,0.0,0.0,0.0,N/A,134.0,Ben Rothwell,107,1
606,Andrei Arlovski,loss,2019-04-27,S-DEC,3.0,5:00,4,1200,0.0,75.0,175.0,0.42,82.0,182.0,0.45,0.0,0.0,N/A,0.0,0.0,N/A,26.0,0.0,42.0,132.0,0.31,51.0,141.0,0.36,0.0,1.0,0.0,0.0,0.0,N/A,121.0,Augusto Sakai,103,0
607,Andrei Arlovski,loss,2018-09-15,U-DEC,3.0,5:00,6,1200,0.0,18.0,58.0,0.31,27.0,71.0,0.38,2.0,3.0,0.66,0.0,0.0,N/A,18.0,0.0,32.0,70.0,0.45,67.0,108.0,0.62,2.0,4.0,0.5,0.0,0.0,N/A,206.0,Shamil Abdurakhimov,975,0
608,Andrei Arlovski,loss,2018-06-09,U-DEC,3.0,5:00,6,1200,0.0,51.0,125.0,0.4,52.0,126.0,0.41,0.0,2.0,0.0,0.0,0.0,N/A,38.0,1.0,54.0,120.0,0.45,54.0,120.0,0.45,0.0,0.0,N/A,0.0,0.0,N/A,99.0,Tai Tuivasa,1010,0
609,Andrei Arlovski,win,2018-03-03,U-DEC,3.0,5:00,6,1200,0.0,46.0,88.0,0.52,76.0,121.0,0.63,4.0,9.0,0.44,0.0,0.0,N/A,271.0,0.0,34.0,74.0,0.45,37.0,78.0,0.47,0.0,3.0,0.0,0.0,0.0,N/A,77.0,Stefan Struve,996,1
610,Andrei Arlovski,win,2017-11-11,U-DEC,3.0,5:00,6,1200,0.0,92.0,203.0,0.45,106.0,217.0,0.49,0.0,1.0,0.0,0.0,0.0,N/A,2.0,0.0,48.0,106.0,0.45,74.0,133.0,0.56,0.0,1.0,0.0,0.0,0.0,N/A,217.0,Junior Albini,588,1
611,Andrei Arlovski,loss,2017-06-17,U-DEC,3.0,5:00,6,1200,0.0,28.0,56.0,0.5,41.0,74.0,0.55,0.0,2.0,0.0,0.0,0.0,N/A,240.0,0.0,51.0,92.0,0.55,127.0,188.0,0.68,2.0,3.0,0.66,0.0,0.0,N/A,517.0,Marcin Tybura,719,0
612,Andrei Arlovski,loss,2017-01-28,KO/TKO,1.0,1:32,2,92,0.0,3.0,9.0,0.33,3.0,9.0,0.33,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,8.0,13.0,0.61,8.0,14.0,0.57,0.0,0.0,N/A,0.0,0.0,N/A,3.0,Francis Ngannou,373,0
613,Andrei Arlovski,loss,2016-09-03,SUB,3.0,2:53,5,1073,0.0,38.0,62.0,0.61,51.0,77.0,0.66,1.0,2.0,0.5,0.0,0.0,N/A,142.0,0.0,53.0,82.0,0.64,112.0,150.0,0.75,1.0,2.0,0.5,1.0,1.0,1.0,392.0,Josh Barnett,572,0
614,Andrei Arlovski,loss,2016-05-08,KO/TKO,2.0,1:12,2,672,0.0,16.0,33.0,0.48,29.0,46.0,0.63,0.0,0.0,N/A,0.0,0.0,N/A,47.0,1.0,23.0,30.0,0.76,33.0,41.0,0.8,1.0,1.0,1.0,0.0,0.0,N/A,79.0,Alistair Overeem,46,0
615,Andrei Arlovski,loss,2016-01-02,KO/TKO,1.0,0:54,2,54,0.0,7.0,12.0,0.58,7.0,12.0,0.58,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,11.0,15.0,0.73,11.0,15.0,0.73,0.0,0.0,N/A,0.0,0.0,N/A,2.0,Stipe Miocic,1004,0
616,Andrei Arlovski,win,2015-09-05,U-DEC,3.0,5:00,6,1200,0.0,39.0,74.0,0.52,70.0,108.0,0.65,0.0,0.0,N/A,0.0,0.0,N/A,212.0,0.0,24.0,52.0,0.46,54.0,83.0,0.65,1.0,5.0,0.2,0.0,0.0,N/A,239.0,Frank Mir,378,1
617,Andrei Arlovski,win,2015-05-23,KO/TKO,1.0,4:41,2,281,1.0,51.0,85.0,0.6,51.0,85.0,0.6,0.0,0.0,N/A,0.0,0.0,N/A,5.0,1.0,15.0,38.0,0.39,15.0,38.0,0.39,0.0,0.0,N/A,0.0,0.0,N/A,6.0,Travis Browne,1065,1
618,Andrei Arlovski,win,2014-09-13,KO/TKO,1.0,2:59,2,179,1.0,13.0,33.0,0.39,14.0,34.0,0.41,0.0,0.0,N/A,0.0,0.0,N/A,3.0,0.0,6.0,13.0,0.46,6.0,13.0,0.46,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Antonio Silva,94,1
619,Andrei Arlovski,win,2014-06-14,S-DEC,3.0,5:00,4,1200,0.0,12.0,55.0,0.21,40.0,86.0,0.47,0.0,1.0,0.0,0.0,0.0,N/A,190.0,0.0,30.0,88.0,0.34,65.0,136.0,0.48,1.0,5.0,0.2,0.0,0.0,N/A,192.0,Brendan Schaub,132,1
620,Andrei Arlovski,loss,2011-02-12,KO/TKO,1.0,2:49,2,169,0.0,13.0,38.0,0.34,19.0,44.0,0.43,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,21.0,46.0,0.45,27.0,52.0,0.52,0.0,0.0,N/A,0.0,0.0,N/A,22.0,Sergei Kharitonov,968,0
621,Andrei Arlovski,loss,2010-05-15,U-DEC,3.0,5:00,6,1200,0.0,30.0,92.0,0.32,46.0,108.0,0.43,0.0,1.0,0.0,0.0,0.0,N/A,151.0,0.0,47.0,116.0,0.4,66.0,140.0,0.47,2.0,5.0,0.4,0.0,0.0,N/A,336.0,Antonio Silva,94,0
622,Andrei Arlovski,loss,2009-06-06,KO/TKO,1.0,0:22,2,22,0.0,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,3.0,8.0,0.37,3.0,8.0,0.38,0.0,0.0,N/A,0.0,0.0,N/A,1.0,Brett Rogers,133,0
623,Andrei Arlovski,loss,2009-01-24,KO/TKO,1.0,3:14,2,194,0.0,15.0,29.0,0.51,19.0,33.0,0.58,0.0,1.0,0.0,0.0,0.0,N/A,N/A,1.0,5.0,17.0,0.29,9.0,21.0,0.43,0.0,1.0,0.0,0.0,0.0,N/A,N/A,Fedor Emelianenko,367,0
624,Andrei Arlovski,win,2008-10-04,KO/TKO,2.0,3:14,2,794,1.0,24.0,41.0,0.58,31.0,48.0,0.65,0.0,1.0,0.0,0.0,0.0,N/A,N/A,0.0,10.0,36.0,0.27,20.0,46.0,0.43,0.0,0.0,N/A,1.0,0.0,0,N/A,Roy Nelson,935,1
625,Andrei Arlovski,win,2008-07-19,KO/TKO,3.0,1:13,2,973,1.0,52.0,78.0,0.66,86.0,116.0,0.74,2.0,2.0,1.0,1.0,0.0,0,N/A,0.0,18.0,48.0,0.37,52.0,83.0,0.63,0.0,0.0,N/A,0.0,0.0,N/A,N/A,Ben Rothwell,107,1
626,Andrei Arlovski,win,2008-03-01,KO/TKO,2.0,4:17,2,857,0.0,14.0,35.0,0.4,55.0,86.0,0.64,1.0,1.0,1.0,0.0,0.0,N/A,119,0.0,4.0,12.0,0.33,37.0,52.0,0.71,2.0,14.0,0.14,0.0,0.0,N/A,284,Jake O'Brien,472,1
627,Andrei Arlovski,win,2007-04-21,U-DEC,3.0,5:00,6,1200,1.0,28.0,81.0,0.34,30.0,85.0,0.35,0.0,0.0,N/A,0.0,0.0,N/A,37,0.0,23.0,78.0,0.29,26.0,83.0,0.31,0.0,3.0,0.0,0.0,0.0,N/A,50,Fabricio Werdum,365,1
628,Andrei Arlovski,win,2006-12-30,KO/TKO,1.0,3:15,2,195,0.0,7.0,11.0,0.63,32.0,37.0,0.86,0.0,0.0,N/A,1.0,0.0,0,83,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,0,51,Marcio Cruz,721,1
629,Andrei Arlovski,loss,2006-07-08,U-DEC,5.0,5:00,6,1800,0.0,66.0,327.0,0.2,68.0,330.0,0.21,0.0,1.0,0.0,0.0,0.0,N/A,0,0.0,97.0,263.0,0.36,99.0,265.0,0.37,0.0,0.0,N/A,0.0,0.0,N/A,45,Tim Sylvia,1044,0
630,Andrei Arlovski,loss,2006-04-15,KO/TKO,1.0,2:43,2,163,1.0,11.0,24.0,0.45,12.0,26.0,0.46,0.0,0.0,N/A,0.0,0.0,N/A,7,1.0,13.0,30.0,0.43,13.0,30.0,0.43,0.0,0.0,N/A,0.0,0.0,N/A,4,Tim Sylvia,1044,0
631,Andrei Arlovski,win,2005-10-07,KO/TKO,1.0,0:15,2,15,1.0,2.0,6.0,0.33,2.0,6.0,0.33,0.0,0.0,N/A,0.0,0.0,N/A,3,0.0,1.0,3.0,0.33,1.0,3.0,0.33,0.0,0.0,N/A,0.0,0.0,N/A,0,Paul Buentello,862,1
632,Andrei Arlovski,win,2005-06-04,KO/TKO,1.0,4:10,2,250,0.0,33.0,56.0,0.58,33.0,56.0,0.59,0.0,0.0,N/A,0.0,0.0,N/A,7,0.0,5.0,21.0,0.23,7.0,23.0,0.3,0.0,1.0,0.0,0.0,0.0,N/A,0,Justin Eilers,592,1
633,Andrei Arlovski,win,2005-02-05,SUB,1.0,0:47,5,47,1.0,5.0,10.0,0.5,5.0,10.0,0.5,0.0,0.0,N/A,2.0,1.0,0.5,8,0.0,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,0,Tim Sylvia,1044,1
634,Andrei Arlovski,win,2004-04-02,KO/TKO,2.0,1:15,2,675,1.0,51.0,83.0,0.61,51.0,83.0,0.61,0.0,0.0,N/A,0.0,0.0,N/A,6,0.0,4.0,29.0,0.13,4.0,29.0,0.14,0.0,0.0,N/A,0.0,0.0,N/A,0,Wesley Correira,1102,1
